,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
103,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDS,0.0,,
104,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDA,0.0,,
105,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDOA,0.0,,
106,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFHPS,0.0,,
107,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFHPA,2.7,,
108,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFHXS,163.0,,
109,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFHXA,36.0,,
110,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFNS,0.0,,
111,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFNA,0.0,,
112,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFOSA,0.0,,
113,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFOS,50.3,,
114,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFOA,71.7,,
115,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFPES,10.4,,
116,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFPEA,6.7,,
117,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFTEDA,0.0,,
118,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFTRDA,0.0,,
119,FA95492-4,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFUNA,0.0,,
120,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,4:2FTS,0.0,,
121,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,6:2FTS,0.0,,
122,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,8:2FTS,0.0,,
123,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,NETFOSAA,0.0,,
124,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,NMEFOSAA,0.0,,
125,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFBS,9.9,,
126,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,PFBA,0.0,,
127,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDS,0.0,,
128,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDA,0.0,,
129,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFDOA,0.0,,
130,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFHPS,0.0,,
131,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFHPA,2.9,,
132,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFHXS,164.0,,
133,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFHXA,35.1,,
134,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFNS,0.0,,
135,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFNA,0.0,,
136,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFOSA,2.7,,
137,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFOS,47.7,,
