,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
82,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPA,3.1,,
83,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFHPS,0.0,,
84,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXA,12.4,,
85,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXS,59.5,,
86,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNA,0.0,,
87,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNS,0.0,,
88,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFOA,20.2,,
89,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFOS,0.0,,
90,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFOSA,0.0,,
91,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPEA,4.9,,
92,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFPES,6.7,,
93,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTEDA,0.0,,
94,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFTRDA,0.0,,
95,FA91682-2,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFUNA,0.0,,
96,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,4:2FTS,0.0,,
97,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,6:2FTS,0.0,,
98,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,8:2FTS,0.0,,
